id,revenue
4252,115709344.70605883
4253,124855020.54965937
4254,31406389.28784727
4255,42285159.01389815
4256,358948055.1759951
4257,112712782.05580652
4258,64356157.19945072
4259,-2134203.1503925165
4260,233826095.88386443
4261,17639078.223298434
4262,-2167798.5235200212
4263,13919811.903430253
4264,359085201.02585304
4265,34137382.68394152
4266,35582362.08688448
4267,26802603.859195743
4268,3576926.078797739
4269,-14970933.79344842
4270,387242227.7346396
4271,120467991.61875877
4272,1559948.0100041511
4273,58815469.85204158
4274,23662267.8441527
4275,5333520.646419797
4276,25161953.31234568
4277,95041556.03542854
4278,-2879892.8367776903
4279,138358784.51387125
4280,8304003.715722686
4281,4998718.293197002
4282,64012571.36285901
4283,6630243.681869442
4284,16624916.232743222
4285,-2072166.4340888136
4286,499069873.099841
4287,32401724.753736887
4288,43510323.54851942
4289,47559473.08790555
4290,70284146.32313947
4291,8156825.455378299
4292,4777277.8056726195
4293,43311242.33650976
4294,117930352.01506865
4295,186594889.13391274
4296,31695351.570424527
4297,57605771.296696834
4298,1676439.8781874366
4299,21245703.350972693
4300,70232137.07869361
4301,7537130.356405262
4302,22131033.560340032
4303,15072586.26520573
4304,30800685.58239672
4305,54579192.57434625
4306,14782419.724139435
4307,842926.3208778052
4308,-5791354.825622523
4309,63781264.27724675
4310,176266.11226457258
4311,2517355.390259906
4312,106041299.27925469
4313,322185473.0963744
4314,11603429.866151808
4315,210892359.37827477
4316,225616090.47821292
4317,9431942.386209412
4318,18613659.672566783
4319,2218758.59139258
4320,22341527.17124377
4321,78388132.33175255
4322,13871552.17683178
4323,1686125.2853437648
4324,4336010.448410198
4325,-1707991.7194515164
4326,32167355.76092496
4327,60681908.84834619
4328,5156096.057769303
4329,4577668.990195604
4330,504650570.34440833
4331,63748641.60339202
4332,86676014.59314895
4333,574681.6226830797
4334,25973527.18467317
4335,96823276.87589379
4336,42866292.56259213
4337,-1056326.9877718734
4338,132597264.0604645
4339,72593672.35476011
4340,8975495.11297563
4341,3428562.0568561195
4342,42061233.79194283
4343,79513123.83947423
4344,3135512.2090314757
4345,36286206.170967385
4346,58018959.02450121
4347,102857919.15477736
4348,4834982.424141859
4349,254457124.36511692
4350,-17548106.98914235
4351,163201324.39203817
4352,-118458.41411608616
4353,106836047.59592858
4354,38713058.13927102
4355,14832964.992565574
4356,4637423.989243134
4357,143305954.34652707
4358,28969826.50809604
4359,61025721.29566921
4360,68040051.07483105
4361,53965551.30196796
4362,13675483.112101456
4363,62382639.60175918
4364,47356163.03994272
4365,1010852.3312860249
4366,36766948.4125308
4367,37725853.54340872
4368,70764367.12982926
4369,48554156.98006713
4370,114323194.05734274
4371,119916399.55793661
4372,17776855.24283457
4373,41732653.97109699
4374,37423286.13315141
4375,11735843.323401172
4376,1293836.7495219586
4377,49251169.034312606
4378,60533010.37822409
4379,74618168.71439949
4380,89626467.05241458
4381,105802244.65706804
4382,342192897.73465073
4383,185125498.723521
4384,70083289.91732389
4385,1836419.2577923085
4386,89292938.66379979
4387,78743179.16684562
4388,56051619.8690815
4389,242925142.87980044
4390,15175257.785621874
4391,3162553.761711579
4392,118534712.56656168
4393,65952431.90460652
4394,31563598.95125407
4395,17758965.067339007
4396,72729496.9879306
4397,17210220.830093287
4398,158652960.39727718
4399,6762539.707068761
4400,-2087667.2513661669
4401,39018428.76102607
4402,15334948.230273044
4403,13032546.921802377
4404,45672561.54393459
4405,13796498.091853103
4406,7339292.274096503
4407,-2123158.431237204
4408,566399.2230355506
4409,2399716.3992762906
4410,17600139.491429526
4411,22338129.420234814
4412,99288500.87214777
4413,74454395.5515713
4414,5905281.86547872
4415,14263859.666835552
4416,-5460914.7739559105
4417,353515963.8094344
4418,6752683.673015662
4419,63361366.83290378
4420,372104216.2891072
4421,-1041772.046462785
4422,33448407.349736348
4423,-4251236.012114136
4424,8244627.289959338
4425,23401079.45991407
4426,134945405.3907054
4427,44625835.06673204
4428,-10915861.548148956
4429,3682475.4308086764
4430,-898239.9775418905
4431,6265282.167909248
4432,184209781.3519136
4433,270488031.675599
4434,356247363.4150667
4435,33971793.92846327
4436,168700885.05689767
4437,6432166.948748597
4438,9132100.986782918
4439,28956154.53313264
4440,8016067.194400085
4441,53562258.323235296
4442,-6603295.895030887
4443,4665506.908454688
4444,13050327.44246518
4445,15114628.752117435
4446,11886911.001050398
4447,110458645.20923384
4448,-9582384.509863662
4449,5105452.701815417
4450,175056167.9869571
4451,491282869.6655889
4452,28444137.72654587
4453,-1200794.8515947163
4454,17571264.937086876
4455,-3152390.140718028
4456,45609373.202039115
4457,-719641.2533217951
4458,10634863.00621968
4459,67172782.21974787
4460,11514827.574240206
4461,74612107.1945234
4462,17634979.301954832
4463,5499994.171990098
4464,54635150.63530048
4465,6435067.279650863
4466,-1453874.3024423164
4467,37420792.85399774
4468,3581082.8119923444
4469,49587751.10939664
4470,37867136.24741892
4471,6897923.514295959
4472,142783738.61034584
4473,13563508.395154983
4474,14874954.123239042
4475,9473446.3908827
4476,5736304.617626164
4477,53113931.453086995
4478,20739155.250512496
4479,2171465.968291115
4480,91098030.69431514
4481,7448475.169914416
4482,9729552.70086391
4483,5001004.418884062
4484,20941657.42013095
4485,64145147.808241606
4486,31097964.48609942
4487,24142602.724805243
4488,69132159.00583805
4489,44634396.52115892
4490,5110141.535424898
4491,132795302.49842317
4492,31362652.505544458
4493,3655658.1859006663
4494,8663845.006561639
4495,47601165.64179397
4496,68542247.4329374
4497,26489841.22598449
4498,35755930.33700271
4499,50642.99236454097
4500,100175374.08797553
4501,139408140.0414538
4502,14166083.89241665
4503,280215866.776799
4504,-560359.1993897167
4505,-4192394.4872923563
4506,43537665.47509592
4507,-6560574.949889126
4508,9588861.447013628
4509,3362988.771658731
4510,20646401.527218383
4511,105077667.82027578
4512,-1937518.1881623561
4513,48602270.80147088
4514,14583453.087332623
4515,253914947.5536023
4516,2350411.803173874
4517,-1975547.144906017
4518,257835519.26218703
4519,138989331.96261373
4520,15758711.04627067
4521,29807525.356023643
4522,78696636.43235639
4523,36508810.38864455
4524,16023016.284111753
4525,6087115.208692145
4526,2143201.2761398386
4527,13661862.533256019
4528,11934080.101480704
4529,55143.85364141521
4530,19162338.16364176
4531,2347274.387464749
4532,14904552.53698503
4533,66999879.35492372
4534,3313310.9275083896
4535,66015683.294013456
4536,18424338.529302735
4537,27425480.004751146
4538,30822294.205443986
4539,19953374.114340104
4540,108370807.49022405
4541,40439466.50127359
4542,191116842.8423499
4543,54480126.96872574
4544,9146104.522598013
4545,386512.948809301
4546,-356725.5118915309
4547,677075.3195004713
4548,3426488.0536834844
4549,4018911.9203753294
4550,43090955.02836696
4551,1097986199.2527742
4552,63235938.673678055
4553,-2326159.640973709
4554,472961737.23449486
4555,7451060.047908291
4556,31260988.334228206
4557,11071684.598200759
4558,994670.3086928411
4559,36088018.51825385
4560,127797435.70852321
4561,66483950.300715625
4562,12555572.72601167
4563,249280437.29665315
4564,10796237.571332239
4565,3351949.5737185944
4566,54419863.80941548
4567,60027980.296901
4568,29681486.221739132
4569,8696781.632963385
4570,7247610.604877342
4571,9642700.807050187
4572,20177418.151029076
4573,-5367805.493916733
4574,-863369.8208047821
4575,-3244304.5491371043
4576,19620187.32553096
4577,27660525.285483558
4578,38104703.00987792
4579,7290149.0374296885
4580,84940268.73732488
4581,14174323.808343673
4582,118807352.56221771
4583,224833232.4115152
4584,10010170.534541799
4585,106696758.77938321
4586,-5937421.118898542
4587,15787876.469363252
4588,245368510.2359534
4589,8524241.236149795
4590,1000063356.6997218
4591,56829936.72429207
4592,17261055.224019732
4593,6102463.987181643
4594,28689296.44751936
4595,381347472.0552757
4596,299194191.78587806
4597,11208490.265241992
4598,114345362.79055016
4599,32004494.577571362
4600,7576649.356306091
4601,35390303.70613111
4602,19286256.748790596
4603,25521389.067833547
4604,48423417.10237418
4605,232936911.523045
4606,140949329.117254
4607,50669997.24654533
4608,857563.3330614115
4609,21965860.559149683
4610,144260890.01479402
4611,7996839.626323108
4612,26419409.689276695
4613,27550625.165540382
4614,38053654.9483536
4615,-7545809.973571534
4616,-3447927.7694314024
4617,40839054.45729669
4618,14373377.32522861
4619,27148448.938742794
4620,-1177502.5450161598
4621,279543603.4894233
4622,18193351.26226712
4623,12066358.061415726
4624,3632507.0694913
4625,6154489.930204014
4626,4597328.3300563395
4627,26344663.836834654
4628,3329547.5687796497
4629,3716391.3922783197
4630,3381714.3849288877
4631,28372003.100809485
4632,13800561.998110231
4633,3340690.4389981623
4634,9272728.705952872
4635,1506164.8053597189
4636,126500871.44933723
4637,29611157.71127319
4638,13158872.518154
4639,-2523358.708653157
4640,30508475.313151155
4641,23824920.327909894
4642,31260090.89046266
4643,61527031.69161647
4644,6393426.38382698
4645,5236660.83002028
4646,744741525.4879833
4647,-9432072.583159838
4648,6380496.80918019
4649,151757169.84167662
4650,113454834.66986981
4651,59903082.57274553
4652,491990463.12239486
4653,8887099.516777998
4654,52647767.640383825
4655,39308721.5050184
4656,-11106.972187578383
4657,-2703757.431261495
4658,30949373.341746114
4659,-7879160.845940689
4660,13183925.012729935
4661,38373999.53130275
4662,-7597529.820722232
4663,36294621.50169156
4664,3704412.014261451
4665,39217759.63019351
4666,16091073.521686945
4667,204303422.58534488
4668,12391207.541784072
4669,16348087.827248076
4670,60785688.08684254
4671,36095374.47430446
4672,2189276.8416261347
4673,21428028.968611754
4674,2013887.7816706914
4675,17827071.173211172
4676,19330431.006226834
4677,-914478.4009697648
4678,35246618.211186476
4679,9495543.585202046
4680,10937359.220039504
4681,31875003.293776188
4682,11137035.446958002
4683,14742540.449612772
4684,5663168.153501763
4685,49804064.37636446
4686,-459576.3232244331
4687,1852251.0938899945
4688,62136691.00127361
4689,-5981038.61450004
4690,18238121.649209615
4691,16086798.255427456
4692,34064767.013467535
4693,10369428.509878576
4694,71525545.36505352
4695,20894612.434151776
4696,107659768.90409102
4697,103682768.4811909
4698,-4205170.520946757
4699,14940311.057958731
4700,102120093.66249791
4701,219849171.63986146
4702,-6085976.917668758
4703,21644007.11409834
4704,143071251.96435726
4705,115234756.99470314
4706,76406895.86095737
4707,2543435.4572280636
4708,12388705.660831502
4709,-5812056.94813857
4710,243134115.38273025
4711,22810459.85468976
4712,1285717.4625378982
4713,247289638.88525662
4714,14487153.567868432
4715,-1691771.9138167999
4716,2325334.8048245306
4717,-7127965.874020064
4718,43035200.45152605
4719,153643582.34457263
4720,3288677.4917277363
4721,7954961.285624478
4722,78067176.17471027
4723,10806051.294286024
4724,133407523.3434159
4725,59970297.99955904
4726,4303793.184105056
4727,2817090.205608737
4728,28014335.713909157
4729,66178176.69471945
4730,-4810922.6733919
4731,86586471.09933303
4732,359865898.5869423
4733,-2911666.221601609
4734,148673454.2969198
4735,12551688.118829973
4736,26752935.65006469
4737,53171776.87297065
4738,4447895.342264009
4739,60191854.63378922
4740,559964663.3950375
4741,902319.6288731694
4742,83101976.12580383
4743,4620021.065109566
4744,1884970.8841699203
4745,249667354.92818564
4746,30199023.07168815
4747,8802858.101579238
4748,57175591.61957064
4749,-8537230.642318076
4750,1076718.5265831766
4751,30339490.242674965
4752,5590699.612953608
4753,-2116591.7855010014
4754,705655080.3970071
4755,17874651.23380688
4756,45581171.88389981
4757,201177177.57368514
4758,96915283.89229454
4759,250030394.2610485
4760,2608124.407881756
4761,5196687.539974874
4762,19852768.255253028
4763,3606149.3087795638
4764,462396611.2321243
4765,37092499.37611995
4766,121280460.56161003
4767,30818377.746895287
4768,80285786.21792486
4769,4050312.696740885
4770,71576522.37859213
4771,107991501.26947024
4772,4702429.492157584
4773,19451206.223747864
4774,13777128.401213268
4775,3093515.8027741206
4776,4824487.570979857
4777,192850195.05841267
4778,69445685.0087665
4779,17256484.936330386
4780,175472107.539433
4781,23219963.802446187
4782,17964728.761988588
4783,15095724.83830935
4784,18300142.915538218
4785,67552097.58216369
4786,98998112.0466777
4787,114523107.61027694
4788,69837194.64269353
4789,28298.545256921272
4790,98990566.48531571
4791,8310731.447286635
4792,164928.0265782096
4793,10108418.40251146
4794,18775932.279077634
4795,32165116.852981072
4796,19333374.166231874
4797,770553815.3142573
4798,116594552.84526037
4799,17539318.843540456
4800,51390170.322106935
4801,-3429476.5599410366
4802,53298118.41269121
4803,1700331.7537476341
4804,26606131.284043416
4805,-1855469.3414961179
4806,7958715.608937386
4807,24681331.771404844
4808,12541698.303979034
4809,137253197.3158846
4810,116171.53994870078
4811,7486055.590690945
4812,126399910.32393503
4813,97717516.54004866
4814,6336798.039216412
4815,55305429.164873965
4816,51312408.15945625
4817,9335734.239150196
4818,17088999.76219854
4819,17159264.44656242
4820,96067560.0382649
4821,12720174.802116374
4822,27045508.579474892
4823,7576312.084604727
4824,72055516.35780491
4825,114588934.60673888
4826,16547841.466154547
4827,94271832.10364413
4828,15203200.980543492
4829,34761443.15239892
4830,27641184.393617395
4831,51227714.58092244
4832,27668504.516431373
4833,2144303.9072315274
4834,12627428.658853242
4835,153446032.20768273
4836,9322460.45465593
4837,400951815.9987674
4838,68421025.29238532
4839,3691582.2017288203
4840,449092483.6423992
4841,152769.7922178626
4842,15979213.836342286
4843,77328841.2183275
4844,-612565.0961483035
4845,32738549.96677443
4846,9867988.164091278
4847,641478402.3389639
4848,53984692.37323813
4849,246426754.58670342
4850,52698770.44002108
4851,62577.91793422893
4852,22020924.37018985
4853,55990415.527803056
4854,20994398.39248503
4855,58003024.15465675
4856,14176723.023251664
4857,28467720.005889952
4858,25733776.2897523
4859,-4973468.543443106
4860,354089815.42357135
4861,89285805.03708912
4862,351409622.31950337
4863,99239138.80839609
4864,55053961.54058157
4865,23823725.923596725
4866,16418771.440383399
4867,93526774.74960084
4868,-534096.8333845595
4869,-2589251.734626091
4870,39963576.364347175
4871,61099918.18036111
4872,6745478.421825451
4873,16331071.494338306
4874,81883057.02795167
4875,9667042.207085565
4876,51658897.467039466
4877,29253153.577430118
4878,15527190.219445162
4879,-6967355.74429246
4880,12692247.202332508
4881,-4338597.23088003
4882,16400070.009456081
4883,22692380.147808984
4884,68910177.02206144
4885,11753528.471494867
4886,47686822.63100147
4887,21728233.637662854
4888,795310.2911414478
4889,862139.2799438369
4890,63401322.10965417
4891,1586562.689849006
4892,-6653579.620116683
4893,122992328.68824644
4894,19809486.297895793
4895,8021669.491814538
4896,171140187.4788383
4897,7923027.807474779
4898,194768814.87242073
4899,290419142.05310076
4900,146013632.57976308
4901,79108236.05000277
4902,8947753.398472637
4903,-2829349.862342076
4904,212548519.2856693
4905,15733937.658585984
4906,-852649.2594753357
4907,1033583566.3356776
4908,14838061.693182027
4909,128255270.65933153
4910,85850419.29274502
4911,21447523.87542331
4912,61485198.36256119
4913,4861683.263095154
4914,117433206.45086488
4915,41045253.15699457
4916,67969023.5812626
4917,12041620.970851975
4918,246569358.15055874
4919,43757194.62190922
4920,48692061.01319452
4921,58840111.112762354
4922,98483223.28877218
4923,18168615.74943989
4924,63662677.949337944
4925,62119501.62736461
4926,-11231674.934828425
4927,34961610.229662396
4928,17275333.284479883
4929,28554735.07078666
4930,28490591.01303762
4931,35992675.64042083
4932,6781167.345981599
4933,116677114.906802
4934,-2222474.081527476
4935,625435072.4106848
4936,20081313.898603026
4937,151997.21699930678
4938,5881829.037004216
4939,-1528536.9892680459
4940,-13157934.65012529
4941,58648685.75105092
4942,-1813819.758366176
4943,69976364.54622903
4944,67374888.52038506
4945,-8244768.539293254
4946,12079743.634737546
4947,-4714473.660319337
4948,1603605.9973497023
4949,45042103.30167746
4950,124100634.38944107
4951,45378087.52371714
4952,26766165.295201425
4953,81572984.3833293
4954,21009652.68456563
4955,3333961.0051176404
4956,4865479.671405686
4957,104643979.52998193
4958,15644003.66070449
4959,63942765.010282636
4960,16042484.873813398
4961,94083232.80163336
4962,10453651.101854559
4963,35951076.47142971
4964,-761886.869908042
4965,1288556.929532432
4966,14444378.489763878
4967,33770579.80277668
4968,29068106.63241075
4969,-1985585.4120054198
4970,646752.5820976074
4971,101035875.014097
4972,-5904496.083783813
4973,-650767.979482291
4974,91996576.79941314
4975,11751333.08365416
4976,6601174.92765953
4977,70566992.82465181
4978,4367910.018811892
4979,16608830.15440451
4980,29816464.489215914
4981,29566400.952981133
4982,70992596.76906498
4983,10492564.046894988
4984,47629771.825670786
4985,249088543.25758204
4986,1314512.425674072
4987,-6593690.476326664
4988,2104700.738419175
4989,48294372.976505704
4990,-3486677.713099613
4991,-716680.6620520949
4992,180949205.4830295
4993,12344232.972594608
4994,64701005.46406277
4995,1422132.081268893
4996,23548710.167830713
4997,36240992.91254907
4998,10953851.92724533
4999,62076751.33761057
5000,173520408.2161678
5001,274152786.31262755
5002,227589978.47585362
5003,107793689.938547
5004,30248306.43286209
5005,65645673.71664513
5006,143349804.89366964
5007,56340307.21176758
5008,331671421.88551354
5009,34537710.44314091
5010,11511024.2357736
5011,25890927.973530594
5012,118011311.39322686
5013,22764335.943629853
5014,43476254.49155888
5015,9797302.675708173
5016,109817113.21548152
5017,24518504.520317286
5018,27159699.554400876
5019,58034921.19412752
5020,22857287.05134978
5021,19769211.55960591
5022,84029084.57371767
5023,1787959.4250946417
5024,41887304.27659933
5025,-2563076.353804946
5026,110071248.9255749
5027,37279039.97131391
5028,19302984.286178738
5029,69205907.53425016
5030,37724764.17500609
5031,5701042.029170279
5032,151223400.9994662
5033,10912642.230536873
5034,23070514.285601225
5035,1556694.2485657083
5036,9440144.771555066
5037,21587097.534501284
5038,411442759.864614
5039,5189081.764128194
5040,46438902.42958816
5041,41030317.297557004
5042,32911248.712423947
5043,50683509.44921514
5044,261533731.87921137
5045,1150722.7073369692
5046,-6984948.239436047
5047,805185.5470561698
5048,8324659.767451118
5049,46728809.709210984
5050,895117.6690577879
5051,291911905.76271844
5052,90528840.00728326
5053,58347431.74806444
5054,66773544.28235882
5055,1712616.4181915144
5056,40845606.156960666
5057,11642294.273878377
5058,3328549.413191112
5059,14817312.007262912
5060,90474177.18859449
5061,35225650.438439846
5062,12267402.731517112
5063,-747616.4257341207
5064,76596817.66263296
5065,8280807.043757199
5066,32003308.84190279
5067,24705975.58426781
5068,-646971.0191335393
5069,44188800.6332064
5070,51902218.14048572
5071,99823509.00406115
5072,123858882.90690607
5073,12773826.70448473
5074,8780095.113367595
5075,1667250.8127487726
5076,48405056.78541943
5077,101683803.24862136
5078,15692400.317926675
5079,12966650.188258553
5080,102846118.19548024
5081,38638907.252695
5082,17032412.76472605
5083,-21556689.030726016
5084,18237403.173374105
5085,346010.9287536171
5086,31187480.77132675
5087,1496341.8471960085
5088,12054385.725753026
5089,12879946.59827669
5090,17706675.877715845
5091,3089857.0295550977
5092,29425465.46281476
5093,39684521.16157733
5094,86698349.17966437
5095,131119451.83547077
5096,39429659.152911395
5097,9067263.366827203
5098,19719102.17364591
5099,13063656.471274875
5100,-2712690.8567436147
5101,-2761457.368895384
5102,19710606.89917961
5103,-13946954.184953954
5104,34857330.80232825
5105,14748066.402759923
5106,3028914.1680837823
5107,27683295.81192639
5108,28805113.24172024
5109,1841648.8710871646
5110,59185111.30400191
5111,73181061.03643294
5112,26412007.022026934
5113,3820025.130383128
5114,31291092.298034202
5115,-417197.1571537282
5116,25999316.648670655
5117,246993637.3908039
5118,51110982.182647586
5119,12668935.343556764
5120,3673452.165301461
5121,72201077.21523213
5122,34303395.94986962
5123,35269986.74069645
5124,11055970.316876939
5125,65078242.102860436
5126,41633592.29976385
5127,71809003.69308253
5128,-522155.1871027183
5129,7410052.3913774295
5130,67805569.36230609
5131,81318378.9197045
5132,43534737.385389045
5133,124586024.04633121
5134,147462184.112001
5135,194599305.06989554
5136,14175205.833308952
5137,74773909.15334284
5138,19999208.0762289
5139,181738696.18880904
5140,313543795.1912769
5141,45740508.872955054
5142,137376692.16577858
5143,193185345.30079874
5144,19584839.472847383
5145,59969579.761444785
5146,-262672.355171502
5147,12659954.505548798
5148,90241669.63285045
5149,14659187.056413542
5150,395161731.4274314
5151,423525448.0038659
5152,92983842.32745652
5153,-1418625.9884459944
5154,28782597.123138804
5155,7459015.878757881
5156,762481926.1591965
5157,-305084.2565729298
5158,-646008.6445309194
5159,116382430.1804761
5160,36035443.38026561
5161,-3117728.5334970164
5162,67457342.32974602
5163,149380071.98068193
5164,10363994.390864417
5165,62552043.97744306
5166,110847320.61979808
5167,2602747.824121972
5168,25311357.63195242
5169,20869742.295364417
5170,19546602.6138685
5171,60476809.313389964
5172,-444912.91829849134
5173,12580444.796984607
5174,81183341.3337473
5175,6967454.661546231
5176,4030323.290375546
5177,180442426.15716568
5178,403338981.2113707
5179,6718731.960097499
5180,29061079.33057499
5181,12067458.097255412
5182,25592397.96121605
5183,12922152.118054576
5184,11407569.040119208
5185,29917638.3440836
5186,14268701.925449247
5187,4972314.912421739
5188,12663407.370878331
5189,41369514.647665165
5190,288955383.159297
5191,13327231.75454234
5192,125323147.4431982
5193,149939809.7917827
5194,57172427.85600985
5195,159789966.65920404
5196,52106765.252565145
5197,91904099.20753114
5198,52699023.346698195
5199,15174915.281348756
5200,16682767.545442797
5201,38883078.08995084
5202,15598136.150761828
5203,3763115.505021322
5204,-223682.2397551366
5205,8683931.419259328
5206,-2057373.7410671976
5207,11331972.339294184
5208,4642234.463709784
5209,86463279.60667275
5210,22571491.824420635
5211,24170874.362265944
5212,1517563.6634786474
5213,64437419.12238971
5214,8820249.626378953
5215,9502085.68620036
5216,37983304.180596516
5217,14207713.472747363
5218,-1365033.2718093279
5219,308636.74998696987
5220,100576287.85652785
5221,9130164.453344485
5222,6545593.821923021
5223,117944269.93512236
5224,-1011406.4342623841
5225,-2420090.7485442488
5226,22534286.90111469
5227,15584701.333258804
5228,24670400.180171307
5229,169709399.95817143
5230,24171607.96668821
5231,-5602683.809137713
5232,4100461.635588433
5233,6388099.326595493
5234,96345460.27601849
5235,28614912.17521696
5236,168177998.05890384
5237,175005428.4766241
5238,38761794.708526395
5239,61837809.84085128
5240,114548709.718204
5241,17174131.40328745
5242,-1066566.9605379547
5243,7106050.218678392
5244,55322608.44123556
5245,708387.957629894
5246,31252947.157378342
5247,75052279.13195767
5248,2007869.9657636136
5249,46548662.293401726
5250,202014676.8915582
5251,24993282.641600035
5252,-9359555.008769782
5253,-2293596.264089225
5254,-1816528.6784293847
5255,93745671.12216131
5256,47258947.7778666
5257,513648.5475351153
5258,-4569235.24882849
5259,44338451.84099986
5260,6431825.890265325
5261,21763411.398886327
5262,27523634.87784893
5263,46098547.11787762
5264,-7585846.203822694
5265,-4255236.494542174
5266,55975370.91136931
5267,7315699.971669817
5268,10657381.284062004
5269,99334489.14554012
5270,83418248.05634531
5271,21455061.094962824
5272,89307742.30904298
5273,-1587170.2228327892
5274,-2744899.63199257
5275,22926921.218721163
5276,40851972.865662605
5277,-4213361.404261053
5278,34770738.71375535
5279,15652049.226575945
5280,14921029.781218449
5281,5083700.632007893
5282,85950042.19207183
5283,-245414.05691561697
5284,262206.110731028
5285,221251951.28589958
5286,21773631.396817368
5287,10526950.788780533
5288,13826596.042976871
5289,104771459.00106935
5290,132594174.80504529
5291,494701460.2105591
5292,170443219.11780867
5293,212770478.62968135
5294,4734573.058485601
5295,784682819.3961929
5296,11356624.450904667
5297,70362341.10431392
5298,55705502.12003882
5299,17706313.38151477
5300,7214596.454189242
5301,62693360.41540816
5302,30285871.539497476
5303,6325319.647360189
5304,3847125.5765341083
5305,-2725472.6276777033
5306,64470981.12533773
5307,182527927.35492676
5308,4215250.791026546
5309,-3872020.8168447656
5310,73478151.88260548
5311,18984713.81407616
5312,103374306.56722821
5313,553824929.4033111
5314,95258026.54620558
5315,369395.48166813026
5316,17434228.626485378
5317,23917835.523176633
5318,16248562.031193446
5319,-11411345.105888247
5320,16540558.47427667
5321,8727539.56812252
5322,-2014426.9513469676
5323,107482078.77124688
5324,48474034.57835226
5325,-10305037.887192462
5326,33218699.813198432
5327,38085686.95785177
5328,28237482.841108616
5329,20998280.615166586
5330,292720055.29915845
5331,12921242.185931757
5332,14329904.781001149
5333,28302065.711237103
5334,24036014.505386982
5335,-950968.6904094052
5336,14928981.641972966
5337,-4613286.689599019
5338,39498605.00546996
5339,19103405.434861306
5340,41599048.3594785
5341,134227605.24045593
5342,114820711.23630159
5343,25045187.0496116
5344,88864098.2510528
5345,6511584.664525157
5346,164914111.5125494
5347,8370724.551800245
5348,33491423.709731616
5349,16698008.262126097
5350,-5338838.403836465
5351,127001659.03427993
5352,-5895418.30974309
5353,66543744.96501066
5354,72997411.99761319
5355,100870689.58119155
5356,46165572.456281535
5357,14315427.025555544
5358,79320274.96964762
5359,9036892.1740777
5360,128370006.04090151
5361,13640804.104605598
5362,22827679.288914423
5363,28213946.241930753
5364,4721869.610411305
5365,50967731.48816031
5366,111608584.17218822
5367,117644226.22558104
5368,5580468.370621925
5369,547890279.3352385
5370,74320356.01440376
5371,28336510.93835114
5372,748903618.617902
5373,45939134.01162745
5374,113776960.68270263
5375,103047586.26988074
5376,129592768.30046996
5377,78201830.6872684
5378,26196290.144945465
5379,25671661.48292557
5380,55353969.615793936
5381,66337728.24474751
5382,80467489.77328756
5383,-2435315.303098941
5384,292784534.2689354
5385,89149820.38778554
5386,22127112.41835066
5387,12361913.52735255
5388,335893315.5650603
5389,5576801.218063656
5390,27299687.13539489
5391,60014503.144727245
5392,7697901.476121453
5393,18860211.755133905
5394,29129658.700569626
5395,30234226.987968236
5396,176776853.36274338
5397,9542114.366627803
5398,12394263.437741881
5399,-9491228.404073777
5400,13852899.097823124
5401,98695326.95662042
5402,69158393.53255287
5403,111395802.67873172
5404,2146718.4522842527
5405,50779010.338149294
5406,-4002690.7658902234
5407,250306071.3608509
5408,601950334.3244203
5409,189399862.93103516
5410,3818642.850860917
5411,73046695.63454771
5412,-1635953.7642554608
5413,4666134.478219178
5414,101868089.83876929
5415,56511980.89640872
5416,40704554.25891264
5417,168911270.60304072
5418,-9223993.914741924
5419,116285.63285750209
5420,44919888.669352494
5421,93494577.78215009
5422,64151031.647380054
5423,148069301.01969373
5424,179645458.4183551
5425,18749236.55046474
5426,40876280.68991781
5427,14501598.497153267
5428,4360091.906227757
5429,43555780.61019428
5430,120539125.11072259
5431,21329408.53284259
5432,156661432.44811508
5433,49647483.305946745
5434,73335487.36874005
5435,9548247.192855626
5436,15461354.074962681
5437,44305488.5155757
5438,-4108455.9591795863
5439,3928091.4383291174
5440,77180373.41446717
5441,2164080.3340058676
5442,114502369.26518618
5443,110224367.84033974
5444,70484271.04376945
5445,67584419.57139382
5446,96058144.54388244
5447,14030175.2493839
5448,7589233.547351138
5449,99957448.96363372
5450,15647950.555466736
5451,12056922.784650913
5452,4795996.374177029
5453,232215656.22483218
5454,61751801.451130226
5455,48553317.84866197
5456,4479461.785934024
5457,18213410.593026757
5458,20653145.555775367
5459,5502498.677810818
5460,1088251.3405218553
5461,2161712.7843428547
5462,2702567.6681994554
5463,762654713.5421187
5464,4649725.72659646
5465,26678794.280143835
5466,60629308.848743044
5467,65098919.93020898
5468,130097125.36969744
5469,5340475.4588742545
5470,306631403.3489868
5471,78093563.65373597
5472,97312029.70491478
5473,35030321.8165093
5474,19817788.294949636
5475,29166507.35499743
5476,8980508.374603907
5477,35331199.75187816
5478,140646934.19654244
5479,119384645.51601118
5480,5610514.9772912795
5481,10931063.095398271
5482,83736080.16605492
5483,4059474.801262652
5484,186021008.76186073
5485,15718999.391760113
5486,18753939.405206565
5487,455699193.64856815
5488,42570017.52887493
5489,33242416.648341123
5490,22302363.6684698
5491,49787582.69075298
5492,33335004.384115458
5493,-4995051.345963164
5494,-5898095.965479783
5495,8003555.742283397
5496,49118620.28938615
5497,10659276.491389306
5498,-6050394.916537666
5499,69420709.08381458
5500,45027102.72087599
5501,12906622.73425542
5502,-1087532.0631120815
5503,6670568.461274087
5504,45178449.624511145
